ITEST_id,AveKnow,AveCarelessness,AveCorrect,AveResBored,AveResEngcon,AveResConf,AveResFrust,AveResOfftask,AveResGaming
4563,0.127940,0.053814,0.401460,0.275508,0.658052,0.107217,0.162154,0.236384,0.042394
457,0.258993,0.149972,0.411111,0.264202,0.660748,0.167152,0.169917,0.174224,0.034632
4573,0.127428,0.083181,0.321244,0.291400,0.546797,0.142909,0.089765,0.360066,0.033727
4574,0.133537,0.079140,0.312382,0.195029,0.701901,0.092161,0.133192,0.108661,0.341243
4576,0.231416,0.135490,0.402951,0.220787,0.675361,0.091115,0.132536,0.148794,0.106078
4582,0.107792,0.070165,0.271820,0.227353,0.637558,0.108362,0.152857,0.140345,0.220613
4584,0.053430,0.022150,0.291139,0.220744,0.637559,0.077313,0.111021,0.175576,0.458913
4587,0.098334,0.044193,0.294118,0.211246,0.633984,0.078482,0.161147,0.155700,0.335767
4588,0.140782,0.083755,0.315235,0.209156,0.663444,0.088771,0.115569,0.122554,0.244300
459,0.152737,0.076250,0.423469,0.276281,0.654918,0.121358,0.091681,0.202204,0.025878
4590,0.105065,0.057460,0.293853,0.236060,0.639342,0.095630,0.076324,0.164349,0.268708
4592,0.204011,0.116124,0.405248,0.234412,0.662261,0.096081,0.112235,0.160798,0.152632
4594,0.106702,0.062788,0.263095,0.240730,0.641691,0.087966,0.151038,0.170032,0.221348
4595,0.216208,0.104358,0.369318,0.228208,0.658825,0.094312,0.171574,0.210695,0.216150
4604,0.335301,0.150838,0.571429,0.247170,0.678910,0.080944,0.045536,0.217020,0.022871
4605,0.101525,0.051506,0.305634,0.212692,0.686314,0.062742,0.098756,0.131606,0.353670
4607,0.165085,0.102716,0.355683,0.215728,0.658765,0.092457,0.191968,0.123243,0.197166
462,0.103818,0.058039,0.296117,0.251204,0.615871,0.120802,0.050538,0.272849,0.301329
4621,0.080269,0.045868,0.283820,0.212678,0.636976,0.099481,0.170823,0.159433,0.351965
4622,0.204479,0.100519,0.411392,0.301255,0.552778,0.113794,0.256335,0.279586,0.027257
4625,0.110923,0.073522,0.314356,0.202223,0.668242,0.067391,0.136111,0.140892,0.333628
4627,0.239836,0.108447,0.496746,0.260880,0.669628,0.136639,0.132998,0.213675,0.012020
4635,0.073734,0.053973,0.257143,0.306679,0.635597,0.161442,0.057999,0.368103,0.077981
4637,0.156752,0.094661,0.274740,0.225566,0.624141,0.088768,0.127504,0.167634,0.271026
4638,0.270656,0.149364,0.545455,0.349857,0.580341,0.150095,0.134767,0.529811,0.003371
4640,0.221015,0.124311,0.416357,0.247682,0.650449,0.111332,0.096906,0.183356,0.129618
4642,0.115784,0.080387,0.298493,0.212933,0.678387,0.067446,0.119256,0.126141,0.240186
4644,0.096226,0.052696,0.269649,0.240966,0.645994,0.123789,0.106041,0.185621,0.173728
4646,0.044542,0.021828,0.244713,0.207360,0.674897,0.035441,0.133794,0.177094,0.283508
4650,0.127042,0.087356,0.296815,0.226328,0.639192,0.139453,0.137730,0.165386,0.263160
4651,0.093871,0.054519,0.326923,0.301126,0.631239,0.113434,0.172113,0.246706,0.009472
4653,0.157380,0.083160,0.310078,0.272806,0.628373,0.116166,0.093022,0.218389,0.111525
4654,0.210661,0.119943,0.345515,0.191369,0.704509,0.049636,0.142755,0.098892,0.363872
4658,0.329336,0.176668,0.485455,0.249047,0.640487,0.123796,0.258834,0.177947,0.037492
4659,0.091259,0.057589,0.291262,0.274705,0.640378,0.116210,0.044367,0.187833,0.032857
4662,0.347274,0.156557,0.492933,0.226492,0.675646,0.109113,0.088718,0.177820,0.085160
4663,0.478890,0.209140,0.714286,0.280019,0.640387,0.081218,0.068850,0.331876,0.004733
4665,0.425548,0.201622,0.634465,0.262819,0.648557,0.107479,0.118095,0.243388,0.007076
4666,0.542809,0.284555,0.588496,0.285634,0.648560,0.107565,0.046392,0.284146,0.015837
4667,0.430168,0.199048,0.565321,0.252252,0.646121,0.113194,0.092243,0.200269,0.025669
4675,0.475008,0.174219,0.743017,0.277383,0.646148,0.046052,0.039113,0.306926,0.004214
4681,0.279286,0.108463,0.493703,0.262930,0.632331,0.120484,0.113391,0.210690,0.040507
4685,0.068642,0.045850,0.322816,0.270312,0.626827,0.120279,0.174313,0.219579,0.037241
4690,0.239971,0.115814,0.439024,0.279212,0.633245,0.103070,0.075476,0.274170,0.097801
4691,0.457901,0.237537,0.635266,0.245853,0.648738,0.104057,0.141359,0.198103,0.022543
4693,0.193724,0.121916,0.349481,0.260521,0.647430,0.098875,0.106850,0.157490,0.143930
4695,0.198940,0.079850,0.419259,0.233268,0.683192,0.125651,0.093715,0.167509,0.209006
4698,0.276906,0.106717,0.468165,0.288222,0.638300,0.112965,0.197245,0.248244,0.034021
4703,0.219954,0.130968,0.401130,0.242954,0.634041,0.113380,0.163420,0.214937,0.172384
4713,0.318236,0.174099,0.545852,0.267304,0.656411,0.130143,0.068677,0.224443,0.015142
4722,0.278033,0.145714,0.420334,0.232190,0.662007,0.102065,0.124361,0.173847,0.145892
4724,0.130490,0.074379,0.404000,0.291107,0.666161,0.174731,0.086904,0.291125,0.026315
473,0.082637,0.044334,0.204420,0.197508,0.686581,0.029042,0.127445,0.132935,0.423625
4730,0.074759,0.039961,0.221945,0.209173,0.628536,0.018930,0.131748,0.187063,0.423151
4737,0.380393,0.172066,0.611940,0.283569,0.625912,0.058691,0.245379,0.339690,0.011682
474,0.165997,0.101454,0.309955,0.245578,0.646951,0.104382,0.138850,0.173114,0.210385
475,0.171765,0.109767,0.357049,0.254460,0.639608,0.116535,0.143632,0.174460,0.067658
476,0.109229,0.069041,0.293760,0.195516,0.687632,0.089651,0.124164,0.112046,0.348984
4760,0.312928,0.178689,0.492659,0.245124,0.669826,0.110100,0.113598,0.177691,0.070867
4761,0.494687,0.276956,0.554648,0.218905,0.671610,0.118628,0.140548,0.163583,0.054076
4767,0.182634,0.102341,0.357588,0.187842,0.701258,0.039973,0.106139,0.118966,0.470006
4785,0.347391,0.183488,0.548480,0.256526,0.631996,0.091442,0.177702,0.197124,0.023133
4786,0.333659,0.147024,0.499145,0.248038,0.645450,0.083246,0.127518,0.198753,0.045846
4800,0.194769,0.109841,0.391775,0.266009,0.659516,0.106436,0.122915,0.190849,0.023113
4813,0.179572,0.101588,0.437229,0.284146,0.634341,0.147390,0.124188,0.233894,0.012738
4817,0.059720,0.039595,0.253608,0.226948,0.650635,0.156792,0.118380,0.135184,0.288998
4819,0.182956,0.093580,0.422018,0.318356,0.624189,0.083314,0.079266,0.360752,0.001974
4820,0.397932,0.213980,0.496605,0.231237,0.669297,0.093651,0.136528,0.162491,0.094119
4830,0.100317,0.068069,0.359091,0.258646,0.633359,0.086958,0.226210,0.213137,0.086439
4837,0.152949,0.094211,0.292582,0.266443,0.623831,0.067035,0.108548,0.178430,0.076764
4839,0.261728,0.140542,0.535211,0.294658,0.638750,0.104278,0.154710,0.318347,0.015769
4842,0.113153,0.069650,0.261682,0.223509,0.663477,0.062563,0.109484,0.175934,0.287646
4846,0.117350,0.080103,0.269702,0.214514,0.640048,0.121003,0.177302,0.150115,0.294421
4848,0.090982,0.041598,0.315663,0.237180,0.617020,0.100319,0.150667,0.195308,0.264600
4859,0.076001,0.039269,0.209136,0.186106,0.674016,0.038311,0.099853,0.092249,0.622989
4863,0.186212,0.113622,0.341074,0.215905,0.649616,0.065707,0.155598,0.137241,0.226150
4865,0.094951,0.073354,0.216000,0.258375,0.610370,0.105555,0.129076,0.238337,0.129581
4867,0.054623,0.028008,0.335664,0.312388,0.615703,0.117246,0.067832,0.324684,0.028424
4872,0.064934,0.065475,0.348148,0.293346,0.628020,0.160926,0.157036,0.342354,0.057638
4873,0.124055,0.062527,0.274795,0.191556,0.695745,0.057087,0.105979,0.130271,0.470556
4874,0.169165,0.086328,0.500000,0.302234,0.680432,0.040706,0.329814,0.436066,0.028402
4876,0.157048,0.074877,0.441734,0.259096,0.644975,0.086680,0.164524,0.214633,0.127744
4877,0.076963,0.048909,0.287263,0.246059,0.660576,0.101054,0.124930,0.175092,0.143087
4879,0.131826,0.078500,0.254797,0.209373,0.654952,0.102790,0.091855,0.127356,0.383865
4881,0.146435,0.096735,0.291089,0.236831,0.655803,0.089453,0.098464,0.191031,0.296496
4884,0.144570,0.096461,0.311688,0.269817,0.605563,0.193028,0.120790,0.200784,0.079626
4895,0.178460,0.099045,0.421875,0.280893,0.626572,0.145228,0.069712,0.235924,0.008040
4896,0.152360,0.094541,0.292308,0.267003,0.652312,0.091942,0.142079,0.193649,0.085457
4905,0.206953,0.119775,0.398463,0.265292,0.653702,0.135955,0.119915,0.157630,0.023646
491,0.082695,0.050810,0.283662,0.260181,0.619581,0.132317,0.120902,0.195494,0.133850
4915,0.053892,0.040579,0.329949,0.273414,0.622517,0.067299,0.143217,0.235853,0.071079
492,0.303673,0.181620,0.485997,0.246306,0.672527,0.123191,0.108030,0.187818,0.028479
493,0.122783,0.091699,0.355932,0.239677,0.648305,0.088024,0.221041,0.169536,0.131177
494,0.319164,0.161062,0.564644,0.272812,0.638540,0.131489,0.076732,0.246787,0.006013
4946,0.380839,0.193572,0.528090,0.249638,0.660632,0.097995,0.145240,0.202826,0.041272
495,0.251354,0.164424,0.468208,0.279767,0.623854,0.075720,0.236668,0.280626,0.107008
4953,0.109348,0.075416,0.361552,0.253057,0.674378,0.143404,0.090317,0.173932,0.081238
4956,0.096951,0.067737,0.220690,0.294000,0.574787,0.090682,0.099958,0.315816,0.103907
4958,0.120748,0.075825,0.302671,0.262481,0.616447,0.107778,0.160817,0.220794,0.137087
496,0.448388,0.222998,0.571695,0.236461,0.679676,0.092504,0.103998,0.176347,0.043035
4962,0.090339,0.055662,0.321918,0.243155,0.649046,0.147520,0.121232,0.191012,0.166592
4966,0.219565,0.137316,0.396433,0.235658,0.645596,0.098844,0.112192,0.169332,0.133662
4969,0.358893,0.174307,0.591549,0.252978,0.646781,0.070254,0.207933,0.264672,0.010608
4970,0.133230,0.088777,0.290549,0.248600,0.633630,0.154465,0.200045,0.149323,0.081798
4972,0.227684,0.122737,0.461049,0.252325,0.656350,0.133623,0.181020,0.195068,0.066771
498,0.098174,0.065897,0.340226,0.197736,0.697537,0.073401,0.153902,0.133167,0.260936
4981,0.123774,0.073897,0.270458,0.230394,0.634865,0.092066,0.136565,0.145456,0.198902
4988,0.141060,0.080157,0.417722,0.247355,0.670959,0.136020,0.084133,0.162822,0.038281
499,0.198422,0.120293,0.413793,0.271041,0.597105,0.108200,0.201017,0.229961,0.046345
4997,0.065841,0.046576,0.304348,0.251413,0.657639,0.105870,0.139801,0.176911,0.081076
501,0.245729,0.119005,0.501597,0.280126,0.661110,0.115252,0.195796,0.264439,0.027795
5013,0.317847,0.160269,0.477930,0.241341,0.660156,0.136101,0.170878,0.193086,0.053871
502,0.270154,0.156985,0.419811,0.206889,0.650769,0.083411,0.185640,0.165352,0.146425
5027,0.181075,0.112284,0.333333,0.233144,0.652233,0.089052,0.155050,0.193424,0.183698
5030,0.614472,0.273487,0.739437,0.214508,0.675086,0.056166,0.078551,0.174383,0.021502
5031,0.221784,0.122437,0.409091,0.312216,0.599463,0.188245,0.077734,0.534344,0.012865
5032,0.339108,0.166784,0.577465,0.272847,0.612603,0.085080,0.116874,0.233847,0.026051
5035,0.275334,0.135027,0.452769,0.271046,0.576386,0.095311,0.136686,0.200228,0.039975
5036,0.164041,0.087080,0.405034,0.271006,0.632709,0.104266,0.216370,0.229861,0.031995
504,0.185574,0.102291,0.410042,0.287391,0.638760,0.156736,0.054232,0.222774,0.011050
5048,0.099124,0.063390,0.302326,0.251890,0.667356,0.128966,0.161239,0.172192,0.156492
505,0.214634,0.102638,0.432494,0.259235,0.621401,0.081424,0.173495,0.183162,0.085383
5051,0.138717,0.077186,0.358268,0.273706,0.643884,0.086385,0.081206,0.254692,0.094950
5054,0.085945,0.057226,0.310526,0.278919,0.589198,0.139157,0.137661,0.269192,0.092531
5056,0.086517,0.061880,0.292070,0.293923,0.601029,0.163658,0.134312,0.204111,0.011815
5078,0.752498,0.377460,0.901408,0.194178,0.702401,0.023640,0.025290,0.183461,0.005027
5082,0.193552,0.115768,0.386010,0.224942,0.677609,0.102122,0.106218,0.181520,0.159605
5086,0.141810,0.087815,0.386997,0.251464,0.631112,0.080146,0.211223,0.214478,0.101017
5090,0.192712,0.112412,0.375458,0.230010,0.639631,0.151016,0.080028,0.156387,0.185810
5093,0.081055,0.055045,0.295455,0.259093,0.672549,0.157505,0.147208,0.180661,0.137597
5096,0.185927,0.097930,0.356902,0.240883,0.651310,0.099145,0.140601,0.165172,0.136010
5103,0.435298,0.201378,0.665414,0.249762,0.662650,0.090027,0.057127,0.235276,0.006607
5105,0.164475,0.088681,0.403553,0.240989,0.660954,0.140834,0.063016,0.194730,0.172150
511,0.293893,0.159188,0.529412,0.222934,0.669043,0.090062,0.118979,0.160791,0.109139
5116,0.455111,0.243604,0.575284,0.236319,0.661171,0.109948,0.132177,0.162753,0.033162
512,0.136126,0.086569,0.324830,0.203707,0.687187,0.056163,0.134812,0.125329,0.361032
5122,0.199300,0.124901,0.333333,0.232160,0.648245,0.092467,0.113889,0.186930,0.171819
5130,0.109859,0.066684,0.301770,0.186536,0.723990,0.071363,0.126055,0.088406,0.396050
5131,0.164016,0.100369,0.292453,0.334051,0.594867,0.205579,0.145805,0.411758,0.036945
5132,0.153766,0.085743,0.416404,0.278390,0.623525,0.125598,0.144307,0.269076,0.082574
514,0.276856,0.140473,0.538012,0.241651,0.636439,0.108815,0.069377,0.206014,0.057999
5155,0.751631,0.403679,0.932990,0.289346,0.647298,0.008689,0.019131,0.354653,0.005263
5159,0.097361,0.067146,0.384615,0.280578,0.610062,0.100262,0.251824,0.309000,0.067758
516,0.074508,0.051659,0.306250,0.238354,0.673341,0.147503,0.082679,0.176726,0.207563
5163,0.102176,0.128895,0.000000,0.440870,0.403309,0.060808,0.000000,0.837402,0.003640
5166,0.218073,0.137110,0.382979,0.264824,0.660935,0.195860,0.084803,0.235285,0.046781
5169,0.244538,0.143012,0.459829,0.247122,0.654539,0.153425,0.108243,0.179003,0.036965
5171,0.427781,0.192546,0.621693,0.248919,0.657417,0.107142,0.165589,0.203447,0.017299
5172,0.058014,0.051551,0.252174,0.334151,0.629651,0.217241,0.081729,0.462464,0.011710
5176,0.231768,0.116180,0.436831,0.239550,0.674351,0.114264,0.175453,0.190552,0.111314
5179,0.604731,0.291026,0.751101,0.229888,0.694659,0.051367,0.048030,0.194267,0.006445
5193,0.114844,0.079589,0.324900,0.250425,0.666425,0.168306,0.103617,0.181840,0.056460
520,0.262170,0.143723,0.498462,0.257095,0.645751,0.136567,0.098811,0.214112,0.025236
5201,0.300139,0.148294,0.477707,0.247472,0.647093,0.083535,0.067850,0.197927,0.088439
5202,0.247132,0.155485,0.390000,0.206381,0.655826,0.120144,0.134951,0.139467,0.182775
5205,0.133175,0.071340,0.306101,0.200346,0.658339,0.066760,0.128001,0.116491,0.399198
5208,0.155001,0.094753,0.315271,0.194754,0.694665,0.074465,0.137241,0.112163,0.346053
5209,0.149701,0.086874,0.353125,0.212971,0.662489,0.121500,0.145667,0.151797,0.262111
5212,0.367926,0.180830,0.573561,0.259179,0.655941,0.112907,0.093187,0.200461,0.034836
5213,0.192537,0.106201,0.399632,0.246325,0.659861,0.172729,0.193506,0.183266,0.067402
522,0.274168,0.153634,0.480263,0.271641,0.649847,0.147880,0.072406,0.247134,0.019094
5222,0.333339,0.205168,0.446078,0.262758,0.606844,0.176571,0.146300,0.265827,0.118347
5225,0.099257,0.065444,0.329843,0.265866,0.588582,0.104595,0.291598,0.206493,0.058138
523,0.145078,0.081690,0.416778,0.218010,0.687701,0.121760,0.115544,0.144790,0.161401
5231,0.248121,0.108833,0.514286,0.282202,0.637927,0.095887,0.120584,0.276480,0.013186
5240,0.204849,0.106141,0.458574,0.257767,0.675634,0.108542,0.158853,0.197678,0.031250
5245,0.227341,0.123859,0.385298,0.240334,0.651782,0.114823,0.170527,0.167129,0.112753
5246,0.164653,0.087513,0.424528,0.279602,0.577750,0.136082,0.122890,0.321796,0.012170
5250,0.214562,0.113973,0.483986,0.255473,0.636510,0.103967,0.194924,0.214892,0.074345
5254,0.275136,0.162921,0.526042,0.285694,0.664096,0.114834,0.123893,0.259549,0.019040
5259,0.117679,0.062965,0.332623,0.222587,0.681313,0.083608,0.114759,0.161522,0.372138
5265,0.382623,0.183644,0.554007,0.260045,0.652516,0.110306,0.088296,0.233141,0.003078
5267,0.564815,0.303704,0.662872,0.235211,0.640995,0.061605,0.193860,0.174594,0.025162
5274,0.240377,0.134254,0.454887,0.271852,0.671523,0.133330,0.092780,0.231481,0.016137
5295,0.593210,0.336597,0.671491,0.234940,0.632650,0.044066,0.189325,0.188647,0.013592
530,0.158543,0.089283,0.301023,0.204537,0.670532,0.079987,0.152135,0.119434,0.324372
5306,0.247704,0.095739,0.518182,0.269929,0.645681,0.084273,0.124899,0.256289,0.005013
5310,0.249461,0.095159,0.411765,0.303804,0.613852,0.107914,0.068866,0.277906,0.016843
532,0.133550,0.081168,0.384615,0.259604,0.646580,0.092762,0.232304,0.292222,0.088588
5328,0.235469,0.103936,0.507937,0.306223,0.663932,0.131785,0.086851,0.333861,0.003574
5331,0.427973,0.225767,0.527446,0.251620,0.656947,0.091342,0.109541,0.207506,0.069410
5332,0.144732,0.092800,0.374741,0.283363,0.654242,0.149582,0.161352,0.189191,0.015829
5335,0.172102,0.083220,0.400524,0.263656,0.640070,0.081368,0.124059,0.224369,0.076027
5347,0.129566,0.077229,0.311918,0.197418,0.691690,0.097775,0.118920,0.110854,0.313460
5354,0.159165,0.089362,0.317526,0.236477,0.617137,0.082968,0.138631,0.177909,0.198235
5361,0.095774,0.062116,0.306011,0.285028,0.576024,0.065104,0.085863,0.287428,0.066841
5363,0.222503,0.100107,0.488152,0.292386,0.640718,0.104067,0.121277,0.279775,0.008310
5368,0.065504,0.034169,0.268007,0.223243,0.656172,0.096483,0.119594,0.207772,0.376810
5369,0.088149,0.055604,0.292740,0.220516,0.664055,0.115082,0.131477,0.150593,0.271620
538,0.133948,0.084140,0.338569,0.217801,0.674878,0.102185,0.054665,0.142727,0.237420
5385,0.108886,0.054257,0.338028,0.368511,0.565771,0.209722,0.077480,0.483171,0.003384
5386,0.057540,0.067339,0.318471,0.276197,0.598186,0.089313,0.298821,0.248617,0.128389
5387,0.168372,0.078489,0.371397,0.212036,0.677784,0.086505,0.081674,0.139400,0.316838
5388,0.129813,0.085816,0.419689,0.277009,0.664374,0.151647,0.160344,0.273993,0.006575
5389,0.262578,0.129058,0.486014,0.257065,0.645219,0.131482,0.053166,0.215777,0.046005
5400,0.086436,0.046472,0.279749,0.228413,0.622705,0.103723,0.099976,0.155815,0.201401
5407,0.145642,0.103814,0.304473,0.226529,0.653674,0.149293,0.167485,0.150736,0.153310
5409,0.084683,0.050353,0.264325,0.253115,0.651235,0.056865,0.123353,0.214408,0.171808
5414,0.248899,0.149463,0.452991,0.263434,0.666732,0.137720,0.215411,0.359823,0.019862
5417,0.089862,0.051429,0.304348,0.214556,0.693278,0.105164,0.071799,0.146751,0.327993
5418,0.085401,0.067771,0.307692,0.294079,0.627797,0.184990,0.114170,0.309429,0.063902
5419,0.339215,0.168671,0.508951,0.259636,0.643910,0.137603,0.095884,0.226053,0.019699
542,0.279792,0.158265,0.436884,0.212129,0.680396,0.084596,0.145001,0.148177,0.138577
5422,0.308807,0.192325,0.393997,0.213902,0.670328,0.100257,0.158120,0.213310,0.255668
5423,0.215152,0.104285,0.418219,0.243052,0.666941,0.143946,0.155630,0.170408,0.116053
5429,0.248173,0.140803,0.463048,0.199191,0.718137,0.112060,0.124747,0.118595,0.172284
5431,0.215081,0.126497,0.437888,0.260555,0.637745,0.135207,0.169234,0.227028,0.070671
5432,0.068370,0.019841,0.251150,0.187194,0.659694,0.020153,0.138553,0.119456,0.607541
5433,0.259791,0.158841,0.451709,0.227628,0.674722,0.084212,0.139056,0.159292,0.161222
5435,0.103176,0.061182,0.296296,0.271883,0.584918,0.074267,0.043000,0.387113,0.216367
5440,0.112068,0.075001,0.385650,0.271270,0.650782,0.137292,0.125866,0.227739,0.032812
5442,0.205409,0.120875,0.430025,0.247046,0.655940,0.101014,0.224314,0.194345,0.062904
5444,0.315671,0.151059,0.528000,0.250015,0.654669,0.157798,0.159968,0.207775,0.039258
5453,0.221345,0.146905,0.355132,0.225943,0.634783,0.122802,0.165402,0.135011,0.126397
5459,0.246425,0.125028,0.391555,0.236506,0.661278,0.093384,0.129570,0.152973,0.134581
546,0.122939,0.077038,0.295285,0.191079,0.665580,0.078297,0.121900,0.115469,0.464611
5460,0.143160,0.087241,0.240964,0.230236,0.615039,0.143135,0.213469,0.138763,0.184285
5462,0.294442,0.175846,0.484615,0.248076,0.667306,0.070840,0.193922,0.206610,0.045221
5467,0.230907,0.157104,0.444444,0.314506,0.616544,0.174031,0.085455,0.389315,0.016758
5468,0.299335,0.167368,0.461538,0.236641,0.671121,0.052729,0.106296,0.167344,0.069549
5469,0.133419,0.086867,0.291613,0.255888,0.583353,0.091443,0.139030,0.167719,0.117995
5471,0.099232,0.055996,0.265684,0.202724,0.683841,0.083781,0.127172,0.104585,0.325994
5475,0.281336,0.133377,0.482866,0.249741,0.625420,0.107038,0.155262,0.158423,0.012802
5482,0.137267,0.083511,0.315697,0.257620,0.626597,0.120071,0.138302,0.168870,0.066309
5491,0.192421,0.077865,0.432099,0.269584,0.598340,0.134920,0.030859,0.277976,0.191845
5494,0.167332,0.127892,0.366071,0.245432,0.629151,0.085937,0.233224,0.222142,0.148264
5517,0.103374,0.069443,0.314935,0.249396,0.653081,0.136112,0.135858,0.163462,0.133370
5527,0.215037,0.124847,0.369400,0.207264,0.678937,0.093588,0.152864,0.123348,0.167266
5529,0.306054,0.169872,0.435424,0.234838,0.661694,0.108376,0.105113,0.159654,0.091550
5535,0.118645,0.064501,0.288608,0.206812,0.652063,0.102647,0.141562,0.145436,0.239941
5537,0.239944,0.110010,0.436709,0.296597,0.642238,0.141751,0.046960,0.283815,0.005705
5541,0.376296,0.202353,0.564570,0.245858,0.651213,0.090176,0.132189,0.186901,0.080956
5554,0.501366,0.260187,0.724490,0.250904,0.630450,0.074456,0.037140,0.248629,0.005317
5558,0.209710,0.110368,0.447205,0.289303,0.643234,0.149061,0.075710,0.257688,0.006617
5560,0.057742,0.056631,0.270619,0.261168,0.618636,0.103997,0.203410,0.174924,0.130364
5565,0.525669,0.235190,0.736626,0.278550,0.638821,0.068438,0.053336,0.305841,0.008162
5567,0.123711,0.086326,0.299708,0.238314,0.625917,0.114804,0.243309,0.167243,0.136398
5572,0.416234,0.254870,0.452273,0.253684,0.646920,0.119908,0.205573,0.201462,0.042713
5574,0.096832,0.042543,0.240484,0.187647,0.691925,0.005075,0.110952,0.097896,0.495895
5576,0.162708,0.078448,0.433333,0.286269,0.639159,0.142691,0.098236,0.216911,0.004625
5580,0.099240,0.087947,0.250000,0.315546,0.606171,0.218602,0.143335,0.312353,0.009480
5583,0.254228,0.157143,0.369984,0.226880,0.656420,0.113561,0.210357,0.144216,0.157957
5590,0.564308,0.286520,0.669145,0.253393,0.621734,0.092717,0.096298,0.209857,0.005981
5593,0.102341,0.065992,0.266974,0.215457,0.642961,0.093047,0.143420,0.132605,0.260763
5597,0.231775,0.116701,0.441948,0.270250,0.615416,0.139870,0.083544,0.237737,0.007794
5599,0.103957,0.059366,0.288248,0.179435,0.721055,0.075734,0.105154,0.090655,0.435123
5605,0.235199,0.116956,0.426606,0.251727,0.646466,0.133166,0.059199,0.205762,0.131900
5607,0.346931,0.174563,0.501199,0.254103,0.643283,0.146323,0.111660,0.217240,0.071247
5614,0.096174,0.044946,0.289157,0.291150,0.611735,0.151476,0.150965,0.306593,0.047244
5625,0.161225,0.101568,0.442478,0.329867,0.623991,0.143950,0.188016,0.387404,0.008184
5628,0.187612,0.113931,0.334746,0.227257,0.655788,0.074546,0.103848,0.147147,0.261581
5633,0.587204,0.127068,0.896296,0.273811,0.643548,0.008746,0.020793,0.360853,0.004921
5638,0.111125,0.078983,0.290622,0.196688,0.684890,0.087989,0.115890,0.117871,0.364067
5642,0.045348,0.034005,0.224490,0.340311,0.607586,0.158132,0.122643,0.458347,0.012148
5645,0.064566,0.042083,0.243056,0.309771,0.607032,0.116141,0.125321,0.397503,0.084639
5650,0.130268,0.086043,0.323404,0.287537,0.579034,0.106733,0.089220,0.334543,0.060442
5652,0.313337,0.153411,0.561947,0.247806,0.641722,0.057549,0.226808,0.238775,0.028221
5653,0.327395,0.149644,0.472826,0.304823,0.610902,0.062553,0.178658,0.363986,0.028682
5656,0.311058,0.174623,0.484112,0.241279,0.666718,0.128753,0.154570,0.155148,0.050030
5657,0.169479,0.123204,0.324675,0.228804,0.658593,0.159675,0.147774,0.139128,0.201907
566,0.330483,0.178175,0.427245,0.278152,0.613661,0.144393,0.133308,0.235031,0.041716
5660,0.161970,0.073882,0.424242,0.266539,0.642283,0.077079,0.194119,0.246739,0.030222
5662,0.119361,0.072994,0.300903,0.237430,0.654793,0.163123,0.148169,0.140844,0.112088
5663,0.188985,0.125889,0.318471,0.231554,0.632372,0.056938,0.151527,0.159679,0.149224
5673,0.076239,0.055840,0.253650,0.209927,0.669168,0.055507,0.070972,0.120365,0.285738
568,0.153400,0.095774,0.349398,0.210815,0.663041,0.079632,0.148347,0.141175,0.250052
5683,0.226440,0.123415,0.375921,0.221340,0.645758,0.087460,0.177810,0.158828,0.261803
5684,0.359876,0.189890,0.469388,0.297920,0.622184,0.107355,0.068281,0.307460,0.021705
5687,0.103284,0.063858,0.282594,0.192289,0.689057,0.055893,0.099878,0.103421,0.429491
5695,0.128133,0.076904,0.319756,0.270964,0.623045,0.142016,0.154307,0.200405,0.055501
5697,0.496864,0.243871,0.615658,0.254303,0.669158,0.130148,0.153375,0.237415,0.004754
570,0.159160,0.096282,0.394231,0.263628,0.625526,0.104533,0.225645,0.169977,0.012696
5700,0.078551,0.053031,0.294805,0.217890,0.674411,0.108142,0.095447,0.150412,0.306737
5705,0.050966,0.007801,0.222222,0.172984,0.648502,0.007701,0.137606,0.103624,0.706504
5711,0.204331,0.118038,0.346680,0.229612,0.641196,0.114687,0.138865,0.142610,0.142994
5712,0.157404,0.094877,0.410526,0.259084,0.657185,0.126566,0.100464,0.169099,0.024372
5717,0.099871,0.059450,0.274194,0.299156,0.624160,0.370515,0.073475,0.311300,0.022701
5719,0.075939,0.052635,0.283967,0.208493,0.677105,0.097744,0.131278,0.136294,0.281940
5734,0.147754,0.092553,0.342105,0.231116,0.649158,0.107707,0.230414,0.182164,0.146617
5736,0.302273,0.125887,0.533333,0.262897,0.657921,0.089060,0.072468,0.218049,0.066311
5741,0.535296,0.205843,0.696970,0.264801,0.638547,0.071586,0.083884,0.259195,0.016268
5744,0.175248,0.109288,0.344262,0.264436,0.643535,0.080339,0.129124,0.176659,0.090599
5745,0.091213,0.040443,0.274965,0.184565,0.711551,0.036342,0.119222,0.111339,0.556035
5752,0.245048,0.129168,0.432763,0.233744,0.662172,0.056450,0.164722,0.192660,0.253420
5753,0.161023,0.097487,0.345575,0.199391,0.696645,0.105777,0.138037,0.116080,0.289486
5760,0.116066,0.073844,0.288201,0.226888,0.662305,0.083819,0.114989,0.195317,0.293094
5767,0.175086,0.103880,0.326102,0.221945,0.650600,0.107739,0.138511,0.134907,0.189478
5774,0.490934,0.284189,0.561247,0.215838,0.691059,0.108147,0.081661,0.148567,0.062268
5776,0.195423,0.111240,0.456967,0.248518,0.669032,0.154775,0.084234,0.183018,0.049433
5777,0.117643,0.067061,0.345455,0.225975,0.668449,0.109211,0.194599,0.166925,0.180487
